Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
576,SAMSUNG GALAXY A24 4G 8/128GB  NFC  Helio G99 GARANSI,204.7,Samsung,4.38,JAGAD CELLULER,63,26
94,"Xiaomi Redmi Note 14 | Note 13 Garansi Resmi -  MediaTek Helio G99 Ultra, 108 MP AI camera system, 5500mAh 33W Turbo Charging - Bisa Cicilan Tanpa Kartu Kredit - HP Murah ( Kredivo, Laz Pay Later, Bisa COD, OVO, Original )",204.52,Xiaomi,5,Neotech,6,3
485,INFINIX HOT 40PRO NFC RAM 21GB  (12+9/256 GB Camera 108MP GARANSI RESMI HOT ITEM!!,199.8,Infinix,4.81,Gemilang Cell,164,72
522,Infinix Note 40 8/256GB - Up to 16GB Extended RAM - Helio G99 - AMOLED display +120Hz,198.02,Infinix,4.65,GADGET ANDALAN,66,20
63,"TECNO SPARK 20 Pro+ NFC – 8GB+256GB, 3D Curved 6,78"" AMOLED FHD+ 120Hz Smartphone",194.91,Tecno,4.33,HP Mart,25,9
150,Xiaomi Redmi Note 13 (8GB/256GB) | Snapdragon 685,193.93,Xiaomi,3.73,HP Mart,45,15
35,Vivo Y100 5G NFC 8/256GB - Qualcomm Snapdragon 4 Gen 2 5G,191.26,Vivo,4.87,HP Mart,41,15
519,Samsung Galaxy A05s 6/128 RAM 6 ROM 128 GB 6GB 128GB Smartphone Android HP Handphone,189.48,Samsung,4.97,SuperGadget,145,61
253,FLASH SALE !!! Samsung Galaxy A34 5G / A33 5G / A32 5G 8/128 GB - 8/256 GB - Garansi,188.68,Samsung,4.69,Berliancahh,140,52
613,Samsung Galaxy A05s 6/128 RAM 6 ROM 128 GB 6GB 128GB Smartphone Android HP Handphone,187.7,Samsung,4.83,GalleryGadget Store,337,178
108,SAMSUNG GALAXY A15 5G & A15 4G RAM 8/256GB,186.9,Samsung,4.55,Permatacahh,94,38
582,"TECNO POVA 6 [8/256GB | 12/256GB] | Pova 5 - NFC, MTK Helio G99, AMOLED 6,78” FHD+ 120Hz, 6000mAh - Bisa Cicilan Tanpa Kartu Kredit - Garansi Resmi 1 Tahun - HP Murah ( Kredivo, Laz Pay Later, Bisa COD, OVO, Original )",186.72,Tecno,4.89,Neotech,120,65
208,Realme C65 NFC Ram 8/256 8/128 Original realme garansi resmi,185.74,Realme,5,Zonaphoneshop,25,8
246,XIAOMI REDMI NOTE 10 PRO RAM 8/128 | 6/128GB | 6/64GB LIKE NEW   Snapdragon™ 732G GARANSI,184.68,Xiaomi,5,JAGAD CELLULER,36,11
79,Oppo A60 8/256GB - Qualcomm Snapdragon 680,184.23,OPPO,4.55,HP Mart,66,29
611,Azka1505-OPPO A17,178,OPPO,5,Azka1505,76,41
107,INFINIX HOT 40 PRO RAM 16+256 GBoriginal garansi resmi,177.55,Infinix,4.84,Gemilang Ling Cell,286,93
254,Redmi 13 NFC 8/256 8/128 Camera 108MP Helio G91 Ultra original garansi resmi,176.04,Xiaomi,5,Zonaphoneshop,29,11
