,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
239,"Lenovo Thinkpad T14/T14s /T495s Gen i7-10/11Gen 32GB Ram 1TB  SSD 14""inch Fhd Touchscreen Display Window  10 Pro / 11 Pro (1 year Warranty)",1080.0,Lenovo ThinkPad,4.89,ZHS Online Store,16.0,9.0
241,laptop brand new original / Lenovo ThinkPad T460S T470S T480S / Intel Core i7/14in / 20GB RAM+1TB SSD / BrandNew Original Laptop / HD resolutions 19201080/HD Camera/WiFi/Bluetooth,1598.17,Lenovo ThinkPad,5.0,IT-Laptop Mall,58.0,29.0
242,"BYONE leptop murah original Gaming Laptop Computer 156 inch Intel Celeron N5095 16GB RAM 512GB SSD 19201080p Cromebook Laptop Built-in Windows 11 pro,WS Office, low price laptop cromebook lap top laptop windows 11",589.0,OEM,5.0,BYONE Store,16.0,6.0
243,"HP Laptop 14-ep0135TU (Gold) / 14-ep0136TU (Silver) 14'' FHD (""Intel® Core™ i3-N305, 512GB SSD, 8GB, Intel UHD Graphics, Windows 11 Home) [FREE]HP Backpack+Microsoft Office Home & Student(eCredit 1/2-30/04/24)",1899.0,HP,5.0,HP BRAND SHOP - SNS,7.0,1.0
244,"LAPTOP , HP ELITEBOOK 820 CORE I7 16GB RAM / 512GB SSD",559.0,HP,5.0,MAHMOOD TECH TRADING,8.0,2.0
246,"Dell latitude 7390 , 7490 , 5300 (2-in-1) Core i5 i7 8th Generation touchscreen 16GB RAM 512GB SSD NVME M2",629.0,Dell,5.0,MAHMOOD TECH TRADING,29.0,11.0
249,Intel Official 156 Inch Laptop CPU 10th Gen Intel Core i7 1065G7 RAM 16GB+512GB SSD with Full Size Keyboard Fingerprint Laptop,1310.0,OEM,5.0,TOP laptop computer,13.0,2.0
250,(Refurbished) i5 or i3 3th Generation Lenovo Thinkpad L430 Core Celeron I3-I5 3GEN Laptop / 4-8GB RAM / 120GB-240GB SSD / WINDOW 7-10 / 14 INCH SCREEN,299.0,Lenovo ThinkCentre,4.36,ELINK NOTEBOOK CENTRE,97.0,21.0
251,Lenovo Thinkpad T520 Laptop Core i7 i5 Ram 16GB 512GB SSD 155' Screen Window 10 Pro Office Full set,390.0,Lenovo ThinkPad,4.71,Second Budget PC,16.0,7.0
254,"Lenovo Chromebook 300e Flip 2 In 1 (2nd Gen) 116-inch HD Touchscreen Celeron/AMD A4, 4GB RAM, 32GB , SD Card Reader, Type C",199.0,Lenovo,5.0,RIZSTRONIX TRADING,16.0,10.0
255,"Acer Aspire Lite 15 AL15-31P-P9YD (Intel Pentium Silver N6000/8GB RAM/512GB SSD/15"" FHD/Intel UHD/Office/W11/2 YRS Warranty)",1419.0,Acer,5.0,Acer Certified Store - WIT,38.0,10.0
256,( Dell Latitude E6410 E5410 Refurbished ) Core i5 - M560 1st Gen 24GhzGHZ / 4GB DDR3 / 120-240 GB SSD/DVDROM / 14 Inch Screen,199.0,Dell,5.0,ELINK NOTEBOOK CENTRE,5.0,1.0
259,Laptop HP Core i5  Ready to use # Fast speed # Student/Work # Ram 8GB # SSD 128GB Storage# Camera # Wifi/Hotspot # Battery&charger,399.0,HP,4.5,The Laptop Parts,8.0,6.0
260,2024 Asus Laptop CPU Intel Core i7 7600U Gaming Laptop with Built-in Webcam RAM16GB SSD1TB Windows 11 Laptop,1720.0,OEM,5.0,Mkei,71.0,22.0
262,(Refurbished)HP PROBOOK 6570B 156''INCH / CORE I5-3230M 26GHz / 4GB-8GB RAM / 250GB HDD / 120GB-480GB SSD / WINDOW 7-10 / 156 Inch Screen,349.0,HP,4.89,ELINK NOTEBOOK CENTRE,18.0,9.0
269,"Lenovo ThinkPad 11E 12"" HD Business Laptop - Intel Celeron, Touch Screen, 360 Flip, 4 GB Ram, 128GB SSD, Windows 10 Pro",399.0,Lenovo,4.88,NEXT G Malaysia,19.0,8.0
270,"HUAWEI MateBook D14 2024 14"" Laptop | 16GB+512GB 13th Intel H Series Processor | Eye Comfort Display",3299.0,Huawei,4.97,HUAWEI,99.0,39.0
271,laptop brand new original / Dell Latitude E7450 E7490/Intel Core i5 i7/141in/16GB RAM+512GB SSD  1TB SSD,1365.29,Dell,5.0,IT-Laptop Mall,21.0,10.0
274,"MSI Laptop MODERN 14 C12MO-1420MY (Intel Core i5-1235U/16GB RAM/ 512GB SSD/Intel Iris Xe Graphics/14"" FHD /Off H&s 2021/ W11/15kg weight/ MSI SLEEVE BAG/ 2Years Warranty)",2499.0,MSI,5.0,EIT STORE,34.0,4.0
276,"HP VICTUS Gaming Laptop 16-r0326TX Silver (i7-13700HX,16GB,512GB,NV 8GB,16"",W11)",4980.0,HP,5.0,Lotus's,5.0,1.0
277,HP Laptop 14-EP0137TU / 14-EP0138TU / 15-FD0182TU / 15-FD0183TU / 15-FD0184TU (Intel N100/8GB/512GB SSD/W11H/OPI/1YW),1589.0,HP,4.99,HP Brand Store - PC Image,345.0,137.0
278,Apple MacBook Air M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB,3239.0,Apple,4.91,Apple Authorised Reseller,995.0,298.0
279,Lenovo ThinkPad L480 E480/Intel Core i5 i7/14in/16GB RAM+512GB SSD/HD Camera/WiFi/Bluetooth/Lightweight and portable office laptop,1950.72,Lenovo,4.97,16G+Laptop Mall,90.0,71.0
280,Laptop HP G4/G5 chromebook with Best for students PDPR(CLASROOM @ OFFICE WORK) WITH BEST PRICE Refurbished,139.0,HP,5.0,JS Gadgets&Gizmos ifixt ,41.0,9.0
283,15 INCH LAPTOP CHROMEBOOK|  TOUCH SECREEN | AND PLAY STORE,199.0,Lenovo Chromebook,5.0,future electronics 23 SDN,19.0,4.0
284,"ASUS LAPTOP Vivobook Go 15 (RYZEN 5 7520U / 16GB / 512GB SSD / AMD Radeon Graphics / 156'' FHD or 14"" FHD / OFF H&S 2021/W11/BACKPACK/2YR) E1504F-ABQ471WS / E1404F-AEB888WSM",2299.0,ASUS,5.0,EIT STORE,70.0,31.0
287,LENOVO THINKPAD L540 INTEL CORE I3-4TH 8GB RAM 512GB SSD WINDOW 10 PRO 64BIT 155INCH BIG SCREEN 260GHZ ~ 340GHZ TURBO BOOST,580.0,Lenovo ThinkPad,5.0,Second Budget PC,22.0,11.0
288,Premium Gaming laptops With 10th 11th Gen | Dell 7410 7330 7310 5511 5510 5420 5410 HP 850 830 455 450 Lenovo L13 L14 Core i5 i7,1099.0,Lenovo,5.0,IT Gadgets Hub,14.0,4.0
292,"HP 15- FC0105AU / 15-FC0106AU Laptop (156"" HD/AMD Athlon/8GB/512GB SSD/AMD Radeon/H&S/W11)",1699.0,HP,4.78,HP Brand Store - BestBuy ITmall,148.0,45.0
293,(TOUCH SCREEN) LENOVO THINKPAD T490 I5-8350U 16GB RAM DDR4 512GB SSD WIFI W CAM WINDOWS 11PRO ORIGINAL,1199.0,Lenovo ThinkPad,4.98,AYAAN RESOUCES SDN BHD,116.0,49.0
294,"Lenovo IdeaPad SLIM 3 IPS3 LAPTOP (RYZEN 5 7430UU /16GB RAM / 512GB SSD/ RADEON GRAPHICS/ 156"" IPS FHD / OFF H&S 2021/ FINGER PRINT SENSOR /W11/BAG/2YR) 82XM00JBMJ /82XM00JCMJ",2299.0,Lenovo,4.86,EIT STORE,77.0,19.0
295,HP PROBOOK 450G1 450G2 450G5 / Intel Core i5/156in Built in numeric keypad/16GB RAM+256GB SSD+500GB HDD/WiFi/Bluetooth/HDMI,1373.37,HP,3.67,8G+Laptop Mall,7.0,2.0
296,Dell Latitude E5570 I E5580/Intel Core i5 i7/156in HD Built in numeric keypad/16GB RAM+1TB SSD / laptop 2024 new model,1598.89,Dell,4.64,16G+Laptop Mall,28.0,11.0
299,"Acer Aspire 3 Laptop (156"" FHD/Ryzen 5 7520U/8GB/512GB SSD/ATI/W11) A315-24P-R6GK/ A315-24P-R7J0",2068.96,Acer,5.0,Acer Certified Store - NBP,127.0,35.0
300,HP PROBOOK 450G1 450G2 450G5/156in Built in numeric keypad/Intel Core i5/16GB RAM+256 SSD+500GB HDD/Wifi/Camera/Used for basic games and office work,1659.38,HP,4.71,16G+Laptop Mall,12.0,7.0
301,ULTRABOOK HP ELITBOOK 840 G6 INTEL CORE I5-8365U 16GB RAM 512GB SSD WIFI W CAM 14'' IPS DISPLAY WINDOW 11 PRO ORIGINAL 1 YEAR WARRANTY,899.0,HP,4.83,AYAAN RESOUCES SDN BHD,12.0,5.0
302,HP Intel 13th Gen Laptop 14-EP0044TU/14-EP0045TU (Intel i5-1335U/8GB /512GB SSD/14inch FHD/W11/2YW) Backpack + OPI,2599.0,HP,4.93,HP Brand Store - PC Image,58.0,28.0
306,DELL 3180 Ultra Slim LAPTOP WINDOW 10 SSD 16GB 4GB RAM BUSINESS LAPTOP HDMI USB WIFI LAPTOP WEBCAM BUILD IN,129.0,Dell,4.68,Second Budget PC,80.0,37.0
307,HP Probook 11 RUGGED WINDOW 10 PRO 116Inch 8GB Ram 256GB SSD HDMI BLUETHOOTH WEBCAM USB BUSINESS LAPTOP,229.0,HP,4.2,Second Budget PC,10.0,5.0
308,Ultrabook Slim DELL LAPTOP CHROMEBOOK WITH PLAY STORE/WI-FI/ BLUETUTH/ HD WEB CAME,139.0,Dell,4.46,FUTURE TECH 786,90.0,37.0
310,"Hp Laptop [14-Em0043Au/14-Em0044Au] 14"" (Amd Ryzen 5 7520U, 8Gb, 512Gb Ssd, Amd Radeon Graphics, Home & Student, Windows 11)",2160.0,HP,5.0,Lotus's,6.0,1.0
311,JSHIX Brand New Notebook Laptop For Student New Model Business Office Laptop Cheap Laptop Intel N3350/N5095/N4000 RAM 6G/8G/16G SSD 128G/256G/512G/1TB Windows 11 Free Mouse,650.0,OEM,5.0,JSHIX Franchise Store,68.0,37.0
312,FOR STUDENTS AND OFFICE WORK DELL LATITUDE 7490 7290 CORE i7 CORE i5 8TH GENERATION 140 INCH DISPLAY 32GB DDR4 RAM 512GB M2 SSD,659.0,Dell,5.0,MAHMOOD TECH TRADING,15.0,4.0
314,"Acer factory Original 156"" IPS Laptop 10th Gen Intel Core i7 / J4125 16GB, 512GB Win11 MS Office 3-year warranty",1338.0,OEM,5.0,TOP laptop computer,10.0,4.0
317,ORIGINAL LENOVO THINKPAD T420 CORE I5-2TH Turbo to 320Ghz 14inch 16GB Ram 512GB Business Laptop,350.0,Lenovo ThinkPad,5.0,Second Budget PC,15.0,4.0
324,"HP Pavilion Plus 14-EW1010TU/14-EW1011TU/14-EW1012TU/14-EW0055TU/14-EW0056TU (CU7-155H/ i7/16GB /512GB/14"" 28K OLED/2YW",4099.0,HP,5.0,HP Brand Store - PC Image,26.0,12.0
326,"ASUS Vivobook Go 15 E510K-AEJ731WS E510K-AEJ733WS E510K-AEJ732WS N4500/ 8GB Ram/ 512GB M2/ HD Graphics/ 156"" Fhd/ W11",1599.0,ASUS,5.0,ASUS BRAND STORE - P.C. IMAGE,25.0,10.0
331,ASUS Vivobook 16 A1605Z-AMB2153WSM (i5-12500H/16GB/512GB SSD/16'' WUXGA IPS /Intel Iris Xᵉ Graphics/ OFF H&S 2021/ W11/ BACKPACK /2Y) Laptop,2599.0,ASUS,5.0,EIT STORE,227.0,63.0
332,2024 ASUS Zenbook 14 Laptop/ASUS Lingyao 14 Laptop/Intel Core Ultra7 155H|Ultra9 185H/14inch 28K 120Hz OLED Screen|Intel® Arc™ Graphics| 32GB RAM 1TB SSD Notebook/100% DCI-P3/For Business Office/华硕笔记本电脑,4299.84,ASUS,5.0,Ella Mall Shop,40.0,11.0
333,Acer Swift 3 GO SFG14-41-R5QZ/ SFG14-41-R54Y/ SFG14-41-R1JU/ SFG14-41-R5VF 14'' FHD Laptop -Ryzen 5 7430U/ Ryzen 5 7530U,2607.16,Acer,5.0,Acer Certified Store - NBP,13.0,2.0
335,( Dell E6420 Laptop i5 2th Generation Refurbished )Dell Latitude E6420 /4-8GB DDR3 RAM/120GB-512GB SSD/14'' Screen / Webcam / HDMI Port,299.0,Dell,5.0,ELINK NOTEBOOK CENTRE,21.0,8.0
338,HP ELITEBOOK 820 G4 ULTRABOOK [CORE i5-7TH GEN / 8GB RAM DDR4 / 256GB SSD] 125 INCH FHD IPS TOUCHSCREEN / WINDOWS 10 PRO,649.0,HP,4.75,Pro ideas essential sdn bhd,27.0,12.0
339,ULTRABOOK  HP EITEBOOK 840 G2 i5-5300U  5th GEN  16GB RAM  512GB SSD WIFI  W CAM  WINDOE 11 PRO ORIGINAL,749.0,HP,4.92,AYAAN RESOUCES SDN BHD,22.0,13.0
341,"JSHIX 116"" 141"" 156"" Laptop For Student 2023 New Model Brand New Cheap Notebook Laptop Intel N5095 N3350 N4000 Quad-core 6GB 8GB 12GB 16GB RAM 128GB 256GB 512GB SSD Windows 11 Business Office Thin And Light Notebook Laptop",650.0,OEM,4.88,JSHIX Franchise Store,70.0,42.0
344,BYONE Laptop 156inch IPS Screen Intel Celeron N5095 16GB RAM 512GB SSD WiFi Bluetooth Laptop Computer Window 11 Pro,759.0,OEM,4.86,BYONE Store,134.0,91.0
345,LENOVO LAPTOP IDEAPAD SLIM 3 IPS3 (intel Core 3 N305 /8GB RAM /512B SSD/14 FHD OR 156 FHD SCREEN /OFF H&S 2021/ FINGER PRINT SENSOR /W11/ BAG/ 2YR ),1899.0,Lenovo IdeaPad,4.8,EIT STORE,37.0,8.0
347,"Acer Aspire Lite 14 AL14-52M-57RN (Intel Core i5-1334U/16GB-32GB RAM/512GB SSD/14"" WUXGA IPS/Intel UHD/Office/W11/2 YRS Warranty)",2380.0,Acer,5.0,Acer Certified Store - WIT,36.0,13.0
348,"Lenovo Yoga 7 2-IN-1 AI LAPTOP (CORE ULTRA 7 155H AI CPU/16GB/1TB SSD/14"" WUXGA OLED TOUCH/Intel ARC Graphics/DIG PEN/OFF H&S/W11) 83DJ002KMJ  /83DJ0037MJ",5299.0,Lenovo,5.0,EIT STORE,32.0,7.0
355,"[Pre Order] Apple MacBook Pro M3 Pro and M3 Max Chip (14-inch, 2023)",14799.0,Apple,5.0,TMT Thunder Official Store,18.0,3.0
357,"HP Chromebook HD Laptop, 12 INCH, Intel Celeron , 4 GB RAM, 16 GB eMMC,Windows Chrome , Wifi, Webcam and More",249.0,Hewlett Packard,4.55,Beebizzle Malaysia,105.0,28.0
358,"MacBook Air (15-inch, M3)",6849.0,Apple,5.0,Switch Official Store,23.0,6.0
361,"Dell Latitude E7250 125in FHD Ultrabook Business Laptop, Intel Core i5-5600U up to 32GHz, 8GB RAM, 256GB SSD, AC WiFi + BT, USB, HDMI, Windows 10 Pro",599.0,Dell,4.64,NEXT G Malaysia,25.0,14.0
363,Dell Latitude E7450 / Intel Core i5  i7/14in/8GB、12GB RAM+1TB SSD/WiFi/Bluetooth/HDMI,1147.62,Dell,5.0,8G+Laptop Mall,14.0,7.0
369,"HP Pavilion Plus 14-EW1013TU / 14-EW1014TU / 14-EW1015TU (Core Ultra 5-125H/16GB OB/512GB/14"" 28K OLED/W11/2YW) [Free OPI + BP]",4199.0,HP,5.0,HP Brand Store - PC Image,36.0,17.0
374,"DELL LATITUDE 3189 LAPTOP,TOUCH SCREEN, 4GB RAM, 128 GB SSD ,WEBCAM,WINDOWS 10, WIFI AND MORE",399.0,DELLOYD,4.73,Beebizzle Malaysia,216.0,100.0
375,"HP ELITEBOOK 850 G5 , 850 G3 , 840 G5 , 840 G1 CORE I5 8TH GENERATION 16GB DDR4 512GB SSD  NVME / M2",499.0,HP,4.69,MAHMOOD TECH TRADING,40.0,15.0
377,Laptop Gaming Laptop Intel Core i5 4500U RAM8GB+SSD128GB 14inch Windows 11 Warranty 2 Year,950.0,OEM,5.0,Mkei,106.0,10.0
379,touchscreen laptop brand new microsoft office 2 in 1 laptop intel N4020 ram8G SSD512G tablet laptop 2023 new model mini laptop,950.0,Ace,5.0,Ace Laptop MALL,75.0,60.0
381,Mirval F1 141 inch Laptop Intel Celeron J4105 DDR4 8GB RAM 256GB SSD Computer Windows 10 Portable 1080P Laptop For Office Student,1299.9,mirval,5.0,Mirval Computer Store,9.0,6.0
389,Lenovo IdeaPad Slim 3 83E5000JMJ/83E5000KMJ (Intel Core 5 120U/ 16GB/ 512GB SSD/14 IPS FHD / Intel UHD Graphics/ Finger Print Reader/ Office H&S 2021/W11/Backpack/2Y) IPS3 Laptop,2399.0,Lenovo,5.0,EIT STORE,10.0,3.0
393,HP Laptop 15-fd1101TU gold / 15-fd1102TU blue / 15-fd1104TU silver   [Redeem RM50 TnGo eWallet],3249.0,HP,5.0,HP Brand Store - Clicknet,12.0,2.0
395,LENOVO THINKPAD T480 i5-8350U(8gen) 16GB RAM 512GB SSD 140'' FHD LED TOUCH SCREEN WINDOW 11 PRO ORIGINAL OFFICE 2021 WARRANTY 1 YEAR LAPTOP,1039.0,Lenovo,4.97,AYAAN RESOUCES SDN BHD,594.0,201.0
401,"Dell Latitude Laptops 5000 / 14-156"" Display | 5414 5490 5400 5310 5300 2in1 5420 | Windows 10 / 11 Pro | Free Gifts",899.0,Dell,5.0,Smart Tech Store ,9.0,4.0
421,Laptop Dell Latitude E6420 Intel Core i5 2nd Gen/SSD128Gb/Rm8gb/Window 11 Pro/Foc Carry Bag & Mouse,399.0,Dell,5.0,AjeSolution,20.0,6.0
423,Dual screen  laptop 2023 new model lap top 电脑  Windows11 gaming laptop SSD 1T computer original laptop for student mini laptop,1599.0,Ace,5.0,AceBook High-end Laptop,40.0,12.0
424,Dell Latitude E6410 Laptop / 14 inch Display / SSD / 4GB Ram / Intel Core i5 / Windows 10 Refurbished Gaming Laptop,699.0,Dell,5.0,Global Gamerz,6.0,2.0
426,"HP 15S-EQ2195AU 156"" FHD Laptop - Spruce Blue (AMD Ryzen 3 5300U, 8GB RAM, 512GB SSD, AMD Radeon Graphics, Win11) + Free MS Office H & S and HP Backpack",1849.0,HP,5.0,CY 2U,22.0,6.0
