Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
293,Lenovo Thinkpad L570 Laptop office gaming computer 7th Gen Intel i5 7200U processor 156inch ultrathin IPS FHD 19201080 screen  8GB RAM  128GB/256GB SSD gaming/Office / online courses compute Laptop,223.18,Lenovo,4.85,EXRAM.ph,25,13
150,"HP Laptop [Brand New] Elitebook 840 G1 [1 year Warranty] Intel Dual/Quad-Core i5/i7 8G/12G RAM 128G SSD+500GB HDD 14"" Inches Screen Built In Camera/Webcam Business Work Windows11 Pro Ms office Online Learning Computer WiFi/Bluetooth/Notebook",227.26,HP,4.97,RoWind PC,144,67
259,Lenovo ThinkPad X270 laptop Intel Quad/Dual-Core i3/i5 6th or 7th gen 8GB RAM 128GB/240GB/256GB SSD Ultra-thin 125/INCH mobile office computer Business notebook computer,227.98,Lenovo,4.53,EXRAM.ph,39,19
54,HP Laptop Brand New Original Elitebook 820 G1/840 G1 Intel Quad/Dual-Core i7/i5 8/12/16GB RAM 128G SSD+500G/1T HDD 125/146 Inches Screen Built In Camera/Webcam Business  Windows11 Pro Ms office Online Learning Computer WiFi/Bluetooth/Notebook computer,229.89,HP,4.95,CM Super Laptop,714,331
90,"BrandNew Lenovo laptop ThinkPad X240 Intel Quad/Dual-Core i7 / 8GB RAM / 128G SSD+1TB / HDD / Built-in HD WEBCAM,WiFi Bluetooth / Microsoft office",229.99,Lenovo ThinkPad,4.86,iSimu Laptop expert store,1300,539
345,Lenovo ThinkPad X260 laptop Intel Core i5 8GB RAM 256GB SSD Built In Camera/WEBCAM Business Ms office windows  PRO Ultra-thin 125/inch Screen class/learning Business notebook computer,230.38,Lenovo,5,EXRAM.ph,5,1
1044,EVOLVE All in One Desktop PC Computer Set Intel Core i3 / i5 / i7 8G/16G RAM 128G/ 256G/512G SSD Suitable For Online Courses Office Computer Full Set 20/24 inch HD Monitor,230.47,Evolve,5,Evolve.,9,1
1,Asus Laptop E410K 14'' FHD Celeron N4500 4GB RAM/64GB eMMC Win11,239.76,ASUS,4.98,GAMEXTREME,475,116
138,"Asus E410K 14"" FHD Laptop Celeron N4500 4GB/64GB eMMC Win11",239.88,ASUS,5,PC Xtreme by Gamextreme,6,2
234,"Asus E410K 14"" FHD Laptop Celeron N4500 4GB/64GB eMMC Windows 11",239.88,ASUS,5,Gadget World,9,2
205,Dell Latitude E6430 Laptop Intel i5/i7 3th Gen Processor 16GB RAM 480GB SSD 14/inch Screen office game dual-purpose laptop,239.98,Dell,5,EXRAM.ph,12,2
871,Laptop Lenovo ThinkPad L560 Inter Core i5 6200U  8GB RAM 256GB SSD 156/inch Notebook computer Office work/online classes/playing games,239.98,Lenovo,5,EXRAM.ph,7,5
