Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
669,Laptop Lenovo Thinkpad  X260 Core i3 i5 i7 Generasi 6  Murah,169.1,trout boy,5,Unlimited Laptop,31,27
1399,PC Rakitan Gaming i5 3470 (GTX 1050Ti 4GB ) Cocok Editing Render,166.88,Intel,5,Gatecom Technology,38,25
983,TABLET WINDOWS MICROSOFT SURFACE 3 RAM 4GB 128GB/64GB SECOND ASLI ORIGNAL MULUS,163.4,Windows,4.3,DNN COM,23,10
26,LAPTOP KERJA SLIM LAPTOP LENOVO THINKPAD X280 INTEL CORE I5 7300U 12 INCH WINDOWS 10 FREE TAS/MOUSE,162.34,Lenovo,4.78,US_ELEKTRONIK,19,9
17,LAYAR SENTUH 2 IN 1 LAPTOP LENOVO YOGA 11e CORE M3 RAM 4GB SSD 512GB WINDOWS 10 PRO [BISA DILIPAT],160.2,Lenovo,5,US_ELEKTRONIK,22,14
19,TERMURAH!! LAPTOP PELAJAR LAPTOP LENOVO YOGA 11E CORE M3 TOUCHSCREEN 4GB/128SSD WIN 10 PRO,160.2,Lenovo,4.62,US_ELEKTRONIK,114,66
45,TOUCHSCREEN LAPTOP ANAK LENOVO YOGA 11E INTEL CORE M3 7Y30 RAM 4GB/256SSD WIN 10 PRO 11INCH RINGAN,160.2,Lenovo,4.78,US_ELEKTRONIK,902,496
84,Laptop Lenovo Thinkpad X270 Core I3/I5/I7 Gen 6 & 7| MURAH & BERGARANSI,158.6,DDP EP STORE,4.98,Laptop Murah Bagus,75,51
1126,Pc Gaming Editing Lengkap Intel Core I7 Ram 8GB SSD 128GB Vga 2GB Monitor 22 Inch Siap Pakai,154.99,Intel,4.64,Cahaya Komputer ID,45,33
1137,Pc Gaming&Editing Core i7 860 8gb Vga 2gb 500GB WIFI,153.15,Intel,4.63,Winjaya88,29,19
44,"Laptop ASUS X453/DUAL CORE/8GB/512 SSD GB/Win 10/14"" inch",152.99,ASUS,4.77,CELINE ELEKTRONIK,96,44
46,LAPTOP LENOVO IDEAPAD 320  ( 8GB/512GB SSD-8GB/1TB),151.58,Lenovo,4.28,Media Com,43,25
1040,"Dell Latitude 5480 Core i5 Gen 6 | RAM 32GB | SSD 512GB -  Murah, Bergaransi, SIAP PAKAI",151.3,Dell,5,Octal Computer,7,3
66,LAPTOP LENOVO THINKPAD T430 T440 T440S T450 T450s T550 T560  CORE i5 i7 MULUS MURAH DAN BERGARANSI,149.79,DDP EP STORE,4.91,Laptop Murah Bagus,85,65
387,SIAP PAKAI LAPTOP ACER ASPIRE 14 CELERON N3060 RAM 4GB HDD 500GB WIN 10 BERGARANSI FREE TAS/MOUSE,149.52,Acer,4.81,US_ELEKTRONIK,105,51
572,LAPTOP DELL LATITUDE E6220 RAM 16 GB SSD 1 TB PROMO MURAH BAGUS BERGARANSI,148.91,Dell,4.91,LEFA Comp,24,11
376,"Samsung Chromebook 4 - XE310XBA, Intel Celeron - N4020, Ram 4Gb, Ssd 32Gb, Slim, Cantik, Fullset",146.85,Samsung,4.81,V computer,87,48
741,MURAH BERGARANSI! LAPTOP ACER CELERON / RAM 8GB - SSD 512GB / Win 10 / 14'' inch / (BONUS MOUSE/TAS),146.85,Acer,5,Marvel stores,13,2
1139,PC Gaming i5 3470 ram 16gb Gen3 FREE WIFI usb,145.19,Intel,4.74,Winjaya88,25,19
327,Laptop Kerja Premium Toshiba Series Leptop Slim Awet Murah Bergarasni,144.62,Toshiba,4.96,Infinity Technology,39,27
8,"Laptop Lenovo Thinkpad X250 Core i3 i5 i7 Generasi 5 Layar 12,5 Inch Peningkatan Terbaru",142.4,trout boy,5,Unlimited Laptop,9,2
